2723.37589800 0.38172897 0.00075989 0.38172900
2723.33699300 0.38188663 0.00087317 0.38188700
2723.29808900 0.38205744 0.00079247 0.38205700
2723.25918500 0.38212396 0.00068819 0.38212400
2723.22028200 0.38213179 0.00064189 0.38213200
2723.18137900 0.38221924 0.00062151 0.38221900
2723.14247700 0.38244325 0.00061145 0.38244300
2723.10357600 0.38288493 0.00060652 0.38288500
2723.06467500 0.38271096 0.00060404 0.38271100
2723.02577400 0.38350879 0.00060511 0.38350900
2722.98687500 0.38357201 0.00060423 0.38357200
2722.94797500 0.38327609 0.00060552 0.38327600
2722.90907700 0.38327843 0.00060963 0.38327800
2722.87017800 0.38135271 0.00061125 0.38135300
2722.83128100 0.32972684 0.00058172 0.32972700
2722.79238400 0.38246107 0.00062891 0.38246100
2722.75348700 0.38379518 0.00065868 0.38379500
2722.71459100 0.38383684 0.00072779 0.38383700
2722.67569600 0.38381079 0.00086138 0.38381100
2722.63680100 0.38388234 0.00084379 0.38388200
2722.59790700 0.38393756 0.00071524 0.38393800
2722.55901300 0.38393430 0.00065591 0.38393400
2722.52012000 0.38368740 0.00062737 0.38368700
2722.48122800 0.38370750 0.00061509 0.38370700
2722.44233600 0.38369646 0.00061154 0.38369600
2722.40344400 0.38369545 0.00060571 0.38369500
2722.36455300 0.38360552 0.00060325 0.38360600
2722.32566300 0.38327449 0.00060204 0.38327400
2722.28677300 0.38290777 0.00060171 0.38290800
2722.24788400 0.38131308 0.00060243 0.38131300
2722.20899500 0.38312590 0.00060827 0.38312600
2722.17010700 0.38347437 0.00060793 0.38347400
2722.13121900 0.38349383 0.00061333 0.38349400
2722.09233200 0.34223450 0.00059473 0.34223400
2722.05344600 0.35757529 0.00062013 0.35757500
2722.01456000 0.37056600 0.00066448 0.37056600
2721.97567400 0.38375074 0.00076826 0.38375100
2721.93679000 0.38376415 0.00098755 0.38376400
2721.89790500 0.38378593 0.00106572 0.38378600
2721.85902200 0.37902867 0.00094758 0.37902900
2721.82013900 0.38347105 0.00075565 0.38347100
2721.78125600 0.38367447 0.00067506 0.38367400
2721.74237400 0.38375106 0.00064728 0.38375100
2721.70349200 0.38374225 0.00063941 0.38374200
2721.66461200 0.38380094 0.00062455 0.38380100
2721.62573100 0.38262972 0.00061102 0.38263000
2721.58685100 0.38386452 0.00060597 0.38386500
2721.54797200 0.38381448 0.00060239 0.38381400
2721.50909300 0.38369845 0.00060587 0.38369800
2721.47021500 0.38369605 0.00060235 0.38369600
2721.43133800 0.38344771 0.00059805 0.38344800
2721.39246100 0.38340785 0.00059895 0.38340800
