2704.14717700 0.00013365
2704.18580700 0.00013472
2704.22443800 0.00014670
2704.26307000 0.00015843
2704.30170300 0.00018240
2704.34033500 0.00022889
2704.37896900 0.00027126
2704.41760300 0.00034873
2704.45623700 0.00046119
2704.49487300 0.00059969
2704.53350800 0.00070169
2704.57214400 0.00078700
2704.61078100 0.00086629
2704.64941800 0.00085712
2704.68805600 0.00083910
2704.72669500 0.00076858
2704.76533400 0.00053740
2704.80397300 0.00033473
2704.84261300 0.00018961
2704.88125400 0.00014636
2704.91989500 0.00010158
2704.95853700 0.00008215
2704.99717900 0.00008082
2705.03582200 0.00007878
2705.07446500 0.00008940
2705.11310900 0.00010256
2705.15175300 0.00011554
2705.19039900 0.00009605
2705.22904400 0.00007668
2705.26769000 0.00006184
2705.30633700 0.00006580
2705.34498400 0.00006963
2705.38363200 0.00008244
2705.42228000 0.00011000
2705.46092900 0.00013740
2705.49957900 0.00014173
2705.53822900 0.00012982
2705.57687900 0.00011788
2705.61553000 0.00010889
2705.65418200 0.00010065
2705.69283400 0.00009246
2705.73148700 0.00009859
2705.77014000 0.00010401
2705.80879400 0.00011321
2705.84744800 0.00013031
2705.88610300 0.00014739
2705.92475900 0.00017759
2705.96341500 0.00022846
2706.00207200 0.00027934
2706.04072900 0.00044523
2706.07938600 0.00069236
2706.11804500 0.00094105
2706.15670400 0.00119055
2706.19536300 0.00143970
2706.23402300 0.00168476
2706.27268300 0.00132234
2706.31134400 0.00095765
2706.35000600 0.00062267
2706.38866800 0.00050280
2706.42733100 0.00037684
2706.46599400 0.00027607
2706.50465800 0.00021977
2706.54332200 0.00016765
2706.58198700 0.00014122
2706.62065300 0.00013409
2706.65931900 0.00012685
2706.69798500 0.00013603
2706.73665200 0.00015008
2706.77532000 0.00016492
2706.81398800 0.00022368
2706.85265700 0.00028191
2706.89132600 0.00035609
2706.92999600 0.00049460
2706.96866700 0.00063216
2707.00733800 0.00075320
2707.04600900 0.00084942
2707.08468100 0.00094310
2707.12335400 0.00084835
2707.16202700 0.00062103
2707.20070100 0.00039016
2707.23937500 0.00030397
2707.27805000 0.00025937
2707.31672500 0.00021775
2707.35540100 0.00019075
2707.39407800 0.00016319
2707.43275500 0.00014365
2707.47143200 0.00015928
2707.51011100 0.00017474
2707.54878900 0.00021203
2707.58746900 0.00028393
2707.62614800 0.00035582
2707.66482900 0.00037174
2707.70351000 0.00034873
2707.74219100 0.00032551
2707.78087300 0.00033637
2707.81955600 0.00035581
2707.85823900 0.00037581
2707.89692300 0.00049586
2707.93560700 0.00061719
2707.97429200 0.00080562
2708.01297700 0.00127188
2708.05166300 0.00176749
2708.09034900 0.00246001
2708.12903600 0.00349266
2708.16772400 0.00452259
2708.20641200 0.00419278
2708.24510100 0.00291366
2708.28379000 0.00163756
2708.32248000 0.00101516
2708.36117000 0.00078841
2708.39986100 0.00046415
2708.43855200 0.00038826
2708.47724400 0.00031487
2708.51593700 0.00025502
2708.55463000 0.00025422
2708.59332400 0.00025325
2708.63201800 0.00027496
2708.67071200 0.00033201
2708.70940800 0.00038964
2708.74810400 0.00039379
2708.78680000 0.00037326
2708.82549700 0.00034740
2708.86419400 0.00033479
2708.90289300 0.00032582
2708.94159100 0.00031678
2708.98029000 0.00051870
2709.01899000 0.00072284
2709.05769000 0.00085762
2709.09639100 0.00069809
2709.13509200 0.00053828
2709.17379400 0.00051283
2709.21249700 0.00069815
2709.25120000 0.00088302
2709.28990400 0.00105579
2709.32860800 0.00122228
2709.36731200 0.00138780
2709.40601800 0.00112770
2709.44472300 0.00075414
2709.48343000 0.00036998
2709.52213700 0.00030183
2709.56084400 0.00022570
2709.59955200 0.00016064
2709.63826100 0.00014597
2709.67697000 0.00013127
2709.71567900 0.00012170
2709.75439000 0.00012013
2709.79310000 0.00011859
2709.83181200 0.00013717
2709.87052400 0.00016980
2709.90923600 0.00020242
2709.94794900 0.00026166
2709.98666300 0.00032795
2710.02537700 0.00039397
2710.06409100 0.00032482
2710.10280700 0.00025397
2710.14152200 0.00020286
2710.18023900 0.00023494
2710.21895600 0.00026448
2710.25767300 0.00035978
2710.29639100 0.00054265
2710.33510900 0.00072596
2710.37382900 0.00079722
2710.41254800 0.00078983
2710.45126800 0.00078255
2710.48998900 0.00066317
2710.52871000 0.00051324
2710.56743200 0.00036702
2710.60615500 0.00030634
2710.64487800 0.00024538
2710.68360100 0.00020200
2710.72232500 0.00022227
2710.76105000 0.00024256
2710.79977500 0.00034425
2710.83850100 0.00057399
2710.87722700 0.00080333
2710.91595400 0.00095194
2710.95468100 0.00102879
2710.99340900 0.00113616
2711.03213700 0.00097682
2711.07086600 0.00075078
2711.10959600 0.00051834
2711.14832600 0.00108681
2711.18705700 0.00165573
2711.22578800 0.00220545
2711.26452000 0.00266396
2711.30325200 0.00312306
2711.34198500 0.00312367
2711.38071900 0.00241402
2711.41945300 0.00170312
2711.45818700 0.00142138
2711.49692200 0.00143762
2711.53565800 0.00145312
2711.57439400 0.00134798
2711.61313100 0.00121142
2711.65186800 0.00107560
2711.69060600 0.00137256
2711.72934500 0.00171720
2711.76808400 0.00188864
2711.80682300 0.00143488
2711.84556300 0.00097881
2711.88430400 0.00087770
2711.92304500 0.00132760
2711.96178700 0.00177823
2712.00052900 0.00252764
2712.03927200 0.00348198
2712.07801500 0.00443642
2712.11675900 0.00389469
2712.15550400 0.00295614
2712.19424900 0.00201717
2712.23299500 0.00154322
2712.27174100 0.00107420
2712.31048800 0.00066361
2712.34923500 0.00050403
2712.38798300 0.00034392
2712.42673100 0.00023078
2712.46548000 0.00020290
2712.50423000 0.00017152
2712.54298000 0.00017454
2712.58173000 0.00020143
2712.62048100 0.00022835
2712.65923300 0.00043972
2712.69798500 0.00069988
2712.73673800 0.00095987
2712.77549200 0.00069198
2712.81424600 0.00041936
2712.85300000 0.00019534
2712.89175500 0.00017623
2712.93051100 0.00015798
2712.96926700 0.00014593
2713.00802400 0.00014442
2713.04678100 0.00014344
2713.08553900 0.00019443
2713.12429700 0.00028181
2713.16305600 0.00036368
2713.20181500 0.00034965
2713.24057500 0.00030226
2713.27933600 0.00025471
2713.31809700 0.00020366
2713.35685900 0.00015233
2713.39562100 0.00011047
2713.43438400 0.00010653
2713.47314700 0.00010252
2713.51191100 0.00011535
2713.55067600 0.00015438
2713.58944100 0.00019346
2713.62820600 0.00022214
2713.66697200 0.00024367
2713.70573900 0.00026506
2713.74450600 0.00049941
2713.78327400 0.00079021
2713.82204200 0.00108476
2713.86081100 0.00096068
2713.89958100 0.00082663
2713.93835100 0.00068879
2713.97712100 0.00050095
2714.01589200 0.00030792
2714.05466400 0.00020687
2714.09343600 0.00024131
2714.13220900 0.00027518
2714.17098200 0.00029394
2714.20975600 0.00030231
2714.24853000 0.00031072
2714.28730500 0.00031360
2714.32608100 0.00031470
2714.36485700 0.00031577
2714.40363400 0.00047423
2714.44241100 0.00063523
2714.48118900 0.00076187
2714.51996700 0.00074600
2714.55874600 0.00073008
2714.59752500 0.00072769
2714.63630500 0.00074779
2714.67508600 0.00075134
